Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.8175780773162842	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
2.861335039138794	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
3.5348949432373047	2	35.964287	18.02475	96.0	13.0	35.964285714285715	18.024749142017292	1007	3073
4.182873964309692	3	42.166668	26.560726	118.0	16.0	42.166666666666664	26.560727065015037	1012	4085
4.836028099060059	4	47.68182	17.300516	85.0	22.0	47.68181818181818	17.300515924089357	1049	5134
5.410466194152832	5	59.444443	23.779594	129.0	29.0	59.44444444444444	23.779594946139625	1070	6204
5.93523907661438	6	55.944443	17.102541	95.0	29.0	55.94444444444444	17.102541143942524	1007	7211
6.568648099899292	7	68.13333	26.645493	122.0	35.0	68.13333333333334	26.645491592804632	1022	8233
7.132910966873169	8	58.555557	13.849277	89.0	41.0	58.55555555555556	13.849276845229227	1054	9287
7.727895259857178	9	75.14286	23.246681	128.0	31.0	75.14285714285714	23.24668069349485	1052	10339
8.300266027450562	10	66.375	14.9702835	91.0	38.0	66.375	14.970283063456082	1062	11401
8.872820138931274	11	83.07692	23.733978	143.0	47.0	83.07692307692308	23.733979336553087	1080	12481
9.481848239898682	12	91.72727	24.245302	137.0	49.0	91.72727272727273	24.245302859395295	1009	13490
10.13251805305481	13	103.5	32.71162	153.0	55.0	103.5	32.71161873096469	1035	14525
10.97454285621643	14	132.375	36.359104	200.0	83.0	132.375	36.35910305549354	1059	15584
12.003903150558472	15	153.57143	24.54068	200.0	123.0	153.57142857142858	24.54067843314817	1075	16659
13.339348077774048	16	194.0	13.416408	200.0	164.0	194.0	13.416407864998739	1164	17823
14.243804931640625	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19023
15.335285186767578	18	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	20211
16.160351037979126	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21411
16.80214524269104	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	22611
17.42903208732605	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	23811
18.019445180892944	22	190.83333	20.49729	200.0	145.0	190.83333333333334	20.497289793748067	1145	24956
19.02061700820923	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	26156
19.933452129364014	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27356
20.781616926193237	25	183.16667	37.64048	200.0	99.0	183.16666666666666	37.64047762124646	1099	28455
21.553159952163696	26	190.83333	20.49729	200.0	145.0	190.83333333333334	20.49728979374807	1145	29600
22.3576340675354	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	30800
22.987847089767456	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32000
23.715010166168213	29	193.66667	14.161764	200.0	162.0	193.66666666666666	14.161763857498668	1162	33162
24.522687196731567	30	193.0	14.776107	200.0	160.0	193.0	14.776106839534334	1158	34320
25.188481092453003	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35520
25.80062699317932	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	36720
26.438536167144775	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	37920
27.123038053512573	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	39120
27.758050203323364	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40320
28.489986181259155	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	41520
29.464993238449097	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42720
30.08235001564026	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43920
30.676306009292603	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45120
31.267976999282837	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46320
31.90796208381653	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47520
32.917134046554565	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	48720
33.620055198669434	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49920
34.28877902030945	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	51120
35.21474504470825	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	52320
36.19782614707947	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	53520
37.08507704734802	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54720
37.74183011054993	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55920
38.66459393501282	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	57120
39.33646297454834	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	58320
40.08713507652283	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	59520
40.759650230407715	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	60720
41.51609921455383	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	61920
42.229327917099	54	195.83333	9.31695	200.0	175.0	195.83333333333334	9.316949906249123	1175	63095
42.92884421348572	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	64295
43.741382122039795	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	65495
44.378628969192505	57	193.33333	14.90712	200.0	160.0	193.33333333333334	14.9071198499986	1160	66655
45.613890171051025	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	67855
46.340715169906616	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	69055
47.01708102226257	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	70255
47.64287805557251	61	200.0	0.0	200.0	200.0	200.0	0.0	1200	71455
48.255085945129395	62	200.0	0.0	200.0	200.0	200.0	0.0	1200	72655
48.89720416069031	63	200.0	0.0	200.0	200.0	200.0	0.0	1200	73855
49.5340518951416	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	75055
50.183197021484375	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	76255
50.791853189468384	66	200.0	0.0	200.0	200.0	200.0	0.0	1200	77455
51.43735408782959	67	200.0	0.0	200.0	200.0	200.0	0.0	1200	78655
52.03992986679077	68	190.66667	20.869968	200.0	144.0	190.66666666666666	20.86996778999804	1144	79799
52.67613506317139	69	200.0	0.0	200.0	200.0	200.0	0.0	1200	80999
53.30203199386597	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	82199
53.917052030563354	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	83399
54.53273606300354	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	84599
55.170316219329834	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	85799
55.82044196128845	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	86999
56.47577404975891	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	88199
57.20403003692627	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	89399
57.986303091049194	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	90599
58.767943143844604	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	91799
59.550557136535645	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	92999
60.35323190689087	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	94199
61.027209997177124	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	95399
61.75017809867859	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	96599
62.49992823600769	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	97799
63.279489040374756	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	98999
63.90410304069519	85	200.0	0.0	200.0	200.0	200.0	0.0	1200	100199
64.69622421264648	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	101399
65.44143104553223	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	102599
66.05407500267029	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	103799
66.74725699424744	89	200.0	0.0	200.0	200.0	200.0	0.0	1200	104999
67.4739580154419	90	200.0	0.0	200.0	200.0	200.0	0.0	1200	106199
68.22024893760681	91	200.0	0.0	200.0	200.0	200.0	0.0	1200	107399
68.88596105575562	92	200.0	0.0	200.0	200.0	200.0	0.0	1200	108599
69.54249000549316	93	200.0	0.0	200.0	200.0	200.0	0.0	1200	109799
70.2010509967804	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	110999
70.87613081932068	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	112199
71.57438707351685	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	113399
72.24233889579773	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	114599
72.9192590713501	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	115799
73.56735110282898	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	116999
