Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.6369640827178955	0	13.377006	8.662082	66.0	3.0	13.377005347593583	8.662081952933121	5003	5003
7.479334831237793	1	29.44706	17.576057	101.0	5.0	29.44705882352941	17.57605716499375	5006	10009
10.2411367893219	2	56.674156	23.639984	137.0	14.0	56.674157303370784	23.639984829031274	5044	15053
12.828001976013184	3	41.75	22.444098	113.0	7.0	41.75	22.444097219536367	5010	20063
15.428318977355957	4	40.376	22.597225	133.0	8.0	40.376	22.597226024448222	5047	25110
18.035255908966064	5	48.596153	22.979305	142.0	10.0	48.59615384615385	22.979304748959706	5054	30164
20.583364009857178	6	63.45	29.024515	133.0	10.0	63.45	29.024515499832205	5076	35240
23.268565893173218	7	79.609375	29.710905	160.0	8.0	79.609375	29.710907712646126	5095	40335
25.803988933563232	8	94.69811	37.226276	199.0	23.0	94.69811320754717	37.22627642965883	5019	45354
28.342090845108032	9	98.72549	45.940315	239.0	30.0	98.72549019607843	45.94031867174703	5035	50389
30.98823094367981	10	136.05405	60.316257	365.0	41.0	136.05405405405406	60.31625926906686	5034	55423
34.08347797393799	11	133.92105	51.85729	275.0	62.0	133.92105263157896	51.857284713329676	5089	60512
37.89983415603638	12	155.27272	74.36082	404.0	73.0	155.27272727272728	74.36082086986919	5124	65636
40.85081911087036	13	164.12903	63.596886	357.0	62.0	164.1290322580645	63.59688668352932	5088	70724
43.537813901901245	14	643.75	273.8219	1000.0	241.0	643.75	273.82190836381227	5150	75874
46.45052099227905	15	508.8	178.21997	735.0	105.0	508.8	178.2199764336198	5088	80962
49.65316891670227	16	237.95454	130.07988	510.0	81.0	237.95454545454547	130.07986262737606	5235	86197
52.85018277168274	17	201.4	94.6877	513.0	104.0	201.4	94.68769719451414	5035	91232
56.513046979904175	18	146.91429	79.236855	482.0	45.0	146.9142857142857	79.23684980706224	5142	96374
60.27870988845825	19	173.75862	74.05853	368.0	50.0	173.75862068965517	74.05853005535265	5039	101413
63.16427493095398	20	338.86667	220.03358	1000.0	55.0	338.8666666666667	220.03359339478644	5083	106496
67.23297309875488	21	540.8182	367.1831	1000.0	117.0	540.8181818181819	367.183089871529	5949	112445
70.31849384307861	22	618.3333	295.89825	1000.0	153.0	618.3333333333334	295.8982557869812	5565	118010
73.31233096122742	23	300.7647	198.12697	718.0	67.0	300.7647058823529	198.1269733727709	5113	123123
77.28655195236206	24	945.3333	122.23839	1000.0	672.0	945.3333333333334	122.23838276998852	5672	128795
81.3391969203949	25	973.5	59.255802	1000.0	841.0	973.5	59.25580140374443	5841	134636
85.00595879554749	26	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	140636
88.80513787269592	27	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	146636
93.21874594688416	28	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	152636
97.17700600624084	29	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	158636
100.52828288078308	30	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	164636
103.73007798194885	31	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	170636
106.79215788841248	32	937.5	139.75424	1000.0	625.0	937.5	139.75424859373686	5625	176261
110.13560795783997	33	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	182261
113.56611704826355	34	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	188261
116.23053193092346	35	727.8571	430.3143	1000.0	40.0	727.8571428571429	430.31431322146994	5095	193356
119.15689587593079	36	961.0	87.20665	1000.0	766.0	961.0	87.20665112249179	5766	199122
122.14518594741821	37	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	205122
125.15668511390686	38	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	211122
128.65777587890625	39	936.0	143.10835	1000.0	616.0	936.0	143.10835055998655	5616	216738
131.78395581245422	40	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	222738
135.69415092468262	41	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	228738
139.08458995819092	42	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	234738
142.51951098442078	43	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	240738
146.11069989204407	44	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	246738
149.4324767589569	45	934.8333	145.7171	1000.0	609.0	934.8333333333334	145.7170965337363	5609	252347
152.93458104133606	46	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	258347
155.90226984024048	47	891.1667	199.3727	1000.0	454.0	891.1666666666666	199.37269678223802	5347	263694
158.6856188774109	48	586.3333	216.49173	1000.0	326.0	586.3333333333334	216.49172424521603	5277	268971
161.36367416381836	49	392.92307	100.72312	568.0	213.0	392.9230769230769	100.72312509545205	5108	274079
163.93892979621887	50	294.88235	157.19261	783.0	131.0	294.88235294117646	157.19260660391842	5013	279092
166.75956988334656	51	228.60869	67.584885	351.0	90.0	228.6086956521739	67.5848832663397	5258	284350
169.5943968296051	52	219.82608	56.786133	350.0	113.0	219.82608695652175	56.78613744944466	5056	289406
172.41407680511475	53	358.26666	98.38325	531.0	190.0	358.26666666666665	98.3832415720392	5374	294780
175.74485301971436	54	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	300780
178.8420867919922	55	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	306780
181.9347460269928	56	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	312780
184.55735802650452	57	865.8333	300.00577	1000.0	195.0	865.8333333333334	300.00578698122183	5195	317975
187.08337092399597	58	179.39285	31.839262	251.0	127.0	179.39285714285714	31.83926067621802	5023	322998
190.02278399467468	59	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	328998
192.99412202835083	60	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	334998
195.99571204185486	61	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	340998
198.8397569656372	62	935.1667	144.97174	1000.0	611.0	935.1666666666666	144.97174054123636	5611	346609
202.02920389175415	63	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	352609
204.99037313461304	64	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	358609
207.99365711212158	65	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	364609
210.92413592338562	66	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	370609
213.6306290626526	67	684.625	321.55518	1000.0	222.0	684.625	321.55518091767703	5477	376086
216.65298891067505	68	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	382086
219.67552995681763	69	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	388086
222.67638182640076	70	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	394086
225.7105610370636	71	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	400086
228.70866990089417	72	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	406086
231.75809502601624	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	412086
234.74906015396118	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	418086
237.92315483093262	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	424086
240.92675495147705	76	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	430086
243.84355783462524	77	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	436086
246.76983976364136	78	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	442086
249.79754495620728	79	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	448086
252.7532160282135	80	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	454086
255.7124788761139	81	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	460086
258.6993730068207	82	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	466086
261.69011402130127	83	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	472086
264.6470808982849	84	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	478086
267.6026077270508	85	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	484086
270.5279438495636	86	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	490086
273.48159193992615	87	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	496086
276.4849989414215	88	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	502086
279.43480491638184	89	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	508086
282.42425298690796	90	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	514086
285.49193501472473	91	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	520086
288.47870779037476	92	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	526086
291.49050998687744	93	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	532086
294.40775299072266	94	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	538086
297.32960987091064	95	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	544086
300.8415558338165	96	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	550086
304.07710099220276	97	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	556086
307.18503999710083	98	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	562086
311.3872938156128	99	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	568086
