Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.29479503631591797	0	24.878048	16.868494	97.0	9.0	24.878048780487806	16.86849440554241	1020	1020
0.26936888694763184	0	19.72549	10.538591	63.0	9.0	19.725490196078432	10.538590952756053	1006	1006
0.25997400283813477	0	21.826086	10.35942	60.0	9.0	21.82608695652174	10.359419884349927	1004	1004
0.20212078094482422	0	25.666666	11.122474	49.0	9.0	25.666666666666668	11.122472823495757	1001	1001
0.20642614364624023	0	19.346153	9.445969	48.0	9.0	19.346153846153847	9.445969053567069	1006	1006
0.1943831443786621	0	29.558823	16.906649	84.0	10.0	29.558823529411764	16.906648842585724	1005	1005
0.2052159309387207	0	21.891304	10.046043	56.0	10.0	21.891304347826086	10.046042398073688	1007	1007
0.21497106552124023	0	24.119047	12.636309	59.0	9.0	24.11904761904762	12.636308949011783	1013	1013
0.20592594146728516	0	51.1	43.515396	200.0	12.0	51.1	43.51539957302472	1022	1022
0.20544099807739258	0	33.566666	23.12961	111.0	11.0	33.56666666666667	23.129610651476366	1007	1007
0.2183222770690918	0	36.92857	19.13286	86.0	12.0	36.92857142857143	19.13285986282793	1034	1034
0.20605206489562988	0	63.47059	31.81956	140.0	21.0	63.470588235294116	31.819560478827235	1079	1079
0.21409893035888672	0	25.575	11.802303	59.0	11.0	25.575	11.802303800529794	1023	1023
0.20772290229797363	0	53.789474	27.923918	121.0	15.0	53.78947368421053	27.923917210065117	1022	1022
0.19438672065734863	0	56.833332	25.056047	103.0	21.0	56.833333333333336	25.05604828291077	1023	1023
0.21039891242980957	0	28.0	12.529964	53.0	9.0	28.0	12.529964086141668	1008	1008
0.21495294570922852	0	77.84615	32.384342	140.0	23.0	77.84615384615384	32.384341310735	1012	1012
0.2133498191833496	0	72.666664	29.172287	142.0	24.0	72.66666666666667	29.172285173126603	1090	1090
0.221724271774292	0	24.560976	13.023522	72.0	11.0	24.5609756097561	13.023522397322141	1007	1007
0.2150270938873291	0	103.1	30.40214	156.0	45.0	103.1	30.402138082707275	1031	1031
0.2320420742034912	0	81.0	30.09034	143.0	21.0	81.0	30.09034016804349	1134	1134
0.22768187522888184	0	34.064518	22.697073	115.0	11.0	34.064516129032256	22.697073115088546	1056	1056
0.2318880558013916	0	108.4	40.905254	197.0	38.0	108.4	40.905256385946295	1084	1084
0.2162008285522461	0	79.0	33.734257	131.0	30.0	79.0	33.734255586866	1027	1027
0.24431300163269043	0	29.617647	17.63355	87.0	13.0	29.61764705882353	17.633548750109586	1007	1007
0.2544670104980469	0	143.75	27.774763	196.0	112.0	143.75	27.774763725367674	1150	1150
0.23166608810424805	0	94.09091	53.01193	200.0	27.0	94.0909090909091	53.011927552296356	1035	1035
0.29278111457824707	0	31.59375	16.970304	88.0	12.0	31.59375	16.970303796264226	1011	1011
0.3336811065673828	0	170.66667	34.50926	200.0	121.0	170.66666666666666	34.50925801707259	1024	1024
0.2625610828399658	0	135.625	47.402367	200.0	61.0	135.625	47.402366765806114	1085	1085
0.2035980224609375	0	31.3125	14.054442	67.0	10.0	31.3125	14.054442135851568	1002	1002
0.25057220458984375	0	167.66667	32.45852	200.0	107.0	167.66666666666666	32.4585205386129	1006	1006
0.25231504440307617	0	172.33333	28.929031	200.0	129.0	172.33333333333334	28.92903193832951	1034	1034
0.24644923210144043	0	34.551723	22.550459	110.0	11.0	34.55172413793103	22.550458680091648	1002	1002
0.24453306198120117	0	116.22222	48.248837	200.0	47.0	116.22222222222223	48.24884057968596	1046	1046
0.2563929557800293	0	170.33333	33.99346	200.0	103.0	170.33333333333334	33.9934634239519	1022	1022
0.264240026473999	0	36.25	24.282011	111.0	11.0	36.25	24.28201127230962	1015	1015
0.29366111755371094	0	141.5	25.455845	162.0	83.0	141.5	25.45584412271571	1132	1132
0.29644107818603516	0	127.5	45.116516	200.0	75.0	127.5	45.11651582292232	1020	1020
0.3098759651184082	0	45.565216	26.386469	107.0	16.0	45.56521739130435	26.38646900765374	1048	1048
0.20728087425231934	0	125.125	45.258804	200.0	65.0	125.125	45.25880439207381	1001	1001
0.21934080123901367	0	111.333336	35.49335	181.0	53.0	111.33333333333333	35.49334835962617	1002	1002
0.274658203125	0	45.5	27.403965	105.0	15.0	45.5	27.403964543971966	1001	1001
0.22450685501098633	0	118.44444	37.172604	178.0	68.0	118.44444444444444	37.17260374436801	1066	1066
0.22664093971252441	0	126.625	33.996094	184.0	79.0	126.625	33.99609352558026	1013	1013
0.23820996284484863	0	40.4	17.213947	72.0	14.0	40.4	17.21394783308001	1010	1010
