Time	CommunicationRound	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.33496809005737305	1	4	51.5	8.5	60.0	43.0	51.5	8.5	103	630
0.402878999710083	1	5	120.0	0.0	120.0	120.0	120.0	0.0	120	750
0.4659719467163086	1	6	60.5	24.5	85.0	36.0	60.5	24.5	121	871
0.5348930358886719	1	7	66.5	16.5	83.0	50.0	66.5	16.5	133	1004
0.6108028888702393	1	8	74.0	33.0	107.0	41.0	74.0	33.0	148	1152
0.6864440441131592	1	9	74.5	4.5	79.0	70.0	74.5	4.5	149	1301
0.06418704986572266	1	0	16.571428	7.0276423	31.0	9.0	16.571428571428573	7.027642214999339	116	116
0.12691712379455566	1	1	21.6	9.068626	39.0	13.0	21.6	9.068627239003707	108	224
0.1843881607055664	1	2	20.2	8.13388	35.0	13.0	20.2	8.133879763065101	101	325
0.25213098526000977	1	3	31.75	15.1884	53.0	11.0	31.75	15.188400179084036	127	452
0.31663990020751953	1	4	46.666668	19.482185	66.0	20.0	46.666666666666664	19.48218559493661	140	592
0.3784630298614502	1	5	18.0	6.5828056	31.0	11.0	18.0	6.582805886043833	108	700
0.4484121799468994	1	6	26.2	15.967467	57.0	14.0	26.2	15.96746692496966	131	831
0.5129578113555908	1	7	48.666668	44.85037	112.0	14.0	48.666666666666664	44.850368510811094	146	977
0.5712838172912598	1	8	28.25	8.377798	42.0	21.0	28.25	8.37779804005802	113	1090
0.6365737915039062	1	9	58.5	31.5	90.0	27.0	58.5	31.5	117	1207
0.06923699378967285	1	0	54.5	26.5	81.0	28.0	54.5	26.5	109	109
0.13306593894958496	1	1	40.666668	1.6996732	43.0	39.0	40.666666666666664	1.699673171197595	122	231
0.20282196998596191	1	2	32.0	15.652476	59.0	21.0	32.0	15.652475842498529	128	359
0.27545976638793945	1	3	50.333332	20.417858	75.0	25.0	50.333333333333336	20.417857108151406	151	510
0.3455188274383545	1	4	32.75	2.1650636	36.0	30.0	32.75	2.165063509461097	131	641
0.3999297618865967	1	5	35.666668	18.080069	61.0	20.0	35.666666666666664	18.080068829760823	107	748
0.46920204162597656	1	6	41.333332	10.498677	56.0	32.0	41.333333333333336	10.498677165349081	124	872
0.5346908569335938	1	7	26.25	4.918079	34.0	22.0	26.25	4.9180788932265	105	977
0.5954709053039551	1	8	41.0	16.309507	58.0	19.0	41.0	16.30950643030009	123	1100
0.6611039638519287	1	9	42.666668	7.3635736	52.0	34.0	42.666666666666664	7.363574011458175	128	1228
0.05802202224731445	1	0	52.5	13.5	66.0	39.0	52.5	13.5	105	105
0.126967191696167	1	1	69.5	9.5	79.0	60.0	69.5	9.5	139	244
0.2014310359954834	1	2	48.0	1.4142135	50.0	47.0	48.0	1.4142135623730951	144	388
0.27878499031066895	1	3	54.333332	18.553226	75.0	30.0	54.333333333333336	18.55322673343433	163	551
0.34325599670410156	1	4	54.5	4.5	59.0	50.0	54.5	4.5	109	660
0.40578699111938477	1	5	60.5	43.5	104.0	17.0	60.5	43.5	121	781
0.4786109924316406	1	6	66.5	4.5	71.0	62.0	66.5	4.5	133	914
0.5515680313110352	1	7	64.5	15.5	80.0	49.0	64.5	15.5	129	1043
0.6257421970367432	1	8	68.5	7.5	76.0	61.0	68.5	7.5	137	1180
0.6929931640625	1	9	57.5	13.5	71.0	44.0	57.5	13.5	115	1295
0.03578519821166992	1	0	36.333332	13.424686	55.0	24.0	36.333333333333336	13.424687043734844	109	109
0.10496807098388672	1	1	43.666668	7.3635736	53.0	35.0	43.666666666666664	7.363574011458174	131	240
0.1656639575958252	1	2	54.5	14.5	69.0	40.0	54.5	14.5	109	349
0.22494888305664062	1	3	28.5	8.732124	40.0	17.0	28.5	8.73212459828649	114	463
0.31633806228637695	1	4	73.333336	57.760036	155.0	31.0	73.33333333333333	57.76004001229762	220	683
0.3785839080810547	1	5	50.5	16.5	67.0	34.0	50.5	16.5	101	784
0.44988298416137695	1	6	46.333332	10.498677	61.0	37.0	46.333333333333336	10.498677165349081	139	923
0.5223689079284668	1	7	44.333332	6.2360954	51.0	36.0	44.333333333333336	6.236095644623236	133	1056
0.5891890525817871	1	8	44.0	10.424331	58.0	33.0	44.0	10.424330514074594	132	1188
0.6579749584197998	1	9	46.0	3.7416575	50.0	41.0	46.0	3.7416573867739413	138	1326
0.06909918785095215	2	0	18.666666	5.34374	27.0	11.0	18.666666666666668	5.343739847293799	112	112
0.1280362606048584	2	1	18.166666	4.3365374	27.0	14.0	18.166666666666668	4.336537277085895	109	221
0.19650793075561523	2	2	22.666666	9.689628	41.0	9.0	22.666666666666668	9.689627902499089	136	357
0.26038098335266113	2	3	22.2	2.9933262	26.0	17.0	22.2	2.993325909419153	111	468
0.32251811027526855	2	4	24.0	7.3484693	36.0	13.0	24.0	7.3484692283495345	120	588
0.38579893112182617	2	5	22.4	11.271202	44.0	12.0	22.4	11.271202242884296	112	700
0.45916128158569336	2	6	17.285715	5.9453297	26.0	11.0	17.285714285714285	5.94532915619566	121	821
0.5207490921020508	2	7	16.857143	4.4216537	26.0	12.0	16.857142857142858	4.421653583012046	118	939
0.5810000896453857	2	8	35.0	9.933109	43.0	21.0	35.0	9.93310961716756	105	1044
