Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
19.405499935150146	0	-144.36107	43.887295	-27.88354	-299.5725	151.0	0.0	30049	30049
37.904370069503784	1	-110.27844	41.101376	-11.04617	-219.08289	151.0	0.0	30049	60098
54.642979860305786	2	-87.80932	34.31133	-0.89616394	-213.35483	151.0	0.0	30049	90147
69.88185620307922	3	-83.55807	31.004068	-3.9258747	-180.52469	151.0	0.0	30049	120196
85.6594250202179	4	-75.780396	30.979584	18.73954	-180.18741	151.0	0.0	30049	150245
101.28131699562073	5	-73.19015	29.69439	-2.7473993	-172.20227	151.0	0.0	30049	180294
118.22769379615784	6	-66.77687	32.132744	40.61102	-169.88062	151.0	0.0	30049	210343
135.4468071460724	7	-62.974827	27.712812	41.89214	-170.37602	151.0	0.0	30049	240392
151.88826203346252	8	-58.714832	26.668308	17.203243	-158.08777	151.0	0.0	30049	270441
166.69499921798706	9	-54.81463	22.711369	-9.515858	-152.52402	151.0	0.0	30049	300490
181.34562301635742	10	-54.315315	23.685398	2.2063756	-126.484116	151.0	0.0	30049	330539
195.86960911750793	11	-46.10142	23.922873	0.70673656	-136.98984	151.0	0.0	30049	360588
210.49558091163635	12	-42.546104	24.666258	19.461432	-121.42263	151.0	0.0	30049	390637
225.02222800254822	13	-41.614807	24.281431	18.579283	-119.99489	151.0	0.0	30049	420686
240.0568871498108	14	-36.910152	21.83012	12.35378	-104.44493	151.0	0.0	30049	450735
257.1375210285187	15	-34.633797	21.979048	16.284513	-91.013626	151.0	0.0	30049	480784
271.80720114707947	16	-31.261831	18.86352	40.20623	-88.07983	151.0	0.0	30049	510833
286.4156391620636	17	-29.88969	18.353357	14.672284	-91.401535	151.0	0.0	30049	540882
301.2315800189972	18	-29.211777	18.94315	44.577713	-89.53857	151.0	0.0	30049	570931
316.0756208896637	19	-28.115553	17.988516	17.243135	-77.96159	151.0	0.0	30049	600980
331.2845268249512	20	-27.25024	21.608765	24.924149	-113.14181	151.0	0.0	30049	631029
346.01809000968933	21	-23.75426	16.801855	28.713211	-87.472115	151.0	0.0	30049	661078
360.53797006607056	22	-21.892515	16.856583	14.231455	-78.18729	151.0	0.0	30049	691127
375.1599371433258	23	-19.375572	15.786719	23.673443	-70.58598	151.0	0.0	30049	721176
389.86689019203186	24	-17.339802	14.442805	18.639503	-57.52401	151.0	0.0	30049	751225
404.85119915008545	25	-14.841347	16.591251	18.14346	-117.492065	151.0	0.0	30049	781274
419.6557710170746	26	-10.406489	14.239224	32.995075	-74.33653	151.0	0.0	30049	811323
434.37263917922974	27	-7.199714	12.931683	30.195915	-51.773987	151.0	0.0	30049	841372
